name,club,league,nation,playstyle,global_score,stats_pace,stats_shooting,stats_passing,stats_dribbling,stats_defending,stats_physicality,price,position,player_type,is_icon,is_hero
Phallon Tullis-Joyce,11,2216,95,,79,80,74,75,80,44,80,350,GK,Normal,False,False
Hawa Cissoko,52,2236,18,,79,51,34,60,54,79,79,350,CB,Normal,False,False
Pedro Lomba Neto,5,13,38,,79,88,74,72,83,31,59,650,RW,Normal,False,False
Robert Lynch Sánchez,5,13,45,,79,79,77,75,80,58,79,650,GK,Normal,False,False
Carles Gil Pareja,691,39,45,,79,70,71,80,79,38,62,350,CAM,Normal,False,False
Mylène Chavas,243,2222,18,,79,79,78,75,81,39,79,350,GK,Normal,False,False
Alanna Kennedy,10,2216,195,,79,49,46,71,65,80,76,550,CB,Normal,False,False
Rocío Gálvez Luna,243,2222,45,,79,69,29,54,65,79,77,350,CB,Normal,False,False
Maria Méndez Fernández,243,2222,45,,79,76,55,69,65,79,76,650,CB,Normal,False,False
Signe Bruun,243,2222,13,,79,67,78,63,72,45,75,350,ST,Normal,False,False
Caroline Møller,243,2222,13,,79,76,78,70,79,45,75,350,ST,Normal,False,False
Kristie Mewis,19,2216,95,,79,84,72,76,81,59,79,650,CM,Normal,False,False
Sara Agrež,31,2215,44,,79,76,48,70,65,79,79,350,LB,Normal,False,False
Rayan Aït-Nouri,110,13,97,,79,84,52,73,82,73,70,650,LB,Normal,False,False
Raúl Albiol Tortajada,483,53,45,,79,33,41,62,63,83,67,350,CB,Normal,False,False
Iris Arnaiz Gil,481,2222,45,,79,69,67,74,73,79,77,350,CDM,Normal,False,False
Emil Audero,1745,31,27,,79,80,74,73,83,53,76,350,GK,Normal,False,False
Alexander Bah,234,308,13,,79,91,65,72,75,74,81,700,RB,Normal,False,False
Elizabeth Ball,116309,2221,95,,79,39,44,59,63,82,73,350,CB,Normal,False,False
Éver Banega,110396,353,52,,79,52,73,81,78,73,73,350,CM,Normal,False,False
Abdülkerim Bardakcı,325,68,48,,79,61,45,71,69,79,86,650,CB,Normal,False,False
Vicki Becho,66,2218,18,,79,84,77,70,85,45,65,650,ST,Normal,False,False
Laura Benkarth,66,2218,21,,79,81,80,79,78,45,77,350,GK,Normal,False,False
Yuri Berchiche Izeta,448,53,45,,79,79,68,74,75,77,83,650,LB,Normal,False,False
Cristiano Biraghi,110374,31,27,,79,72,69,78,76,76,73,350,LB,Normal,False,False
Marco Bizot,378,16,34,,79,79,76,72,80,46,79,650,GK,Normal,False,False
Vilde Bøe Risa,240,2222,36,,79,64,68,73,79,63,74,350,CM,Normal,False,False
Giacomo Bonaventura,111674,350,27,,79,65,78,80,80,70,64,350,CAM,Normal,False,False
Jarrad Branthwaite,7,13,14,,79,71,37,53,59,79,77,350,CB,Normal,False,False
Brian Brobbey,245,10,34,,79,85,76,57,73,30,80,650,ST,Normal,False,False
Marcin Bułka,72,16,37,,79,79,76,71,81,27,79,650,GK,Normal,False,False
Jelena Čanković,1808,2216,51,,79,73,79,75,82,59,71,350,CM,Normal,False,False
Matty Cash,2,13,37,,79,77,66,71,75,75,76,350,RB,Normal,False,False
Alejandro Catena Marugán,479,53,45,,79,65,39,63,53,80,78,350,CB,Normal,False,False
Daniel Ceballos Fernández,243,53,45,,79,63,70,79,82,70,67,350,CM,Normal,False,False
Ben Chilwell,5,13,14,,79,76,60,78,77,75,72,600,LB,Normal,False,False
Jordy Clasie,1906,10,34,,79,57,64,79,75,72,69,350,CDM,Normal,False,False
Sam Coffey,111140,2221,95,,79,73,72,79,75,77,77,650,CM,Normal,False,False
Aldana Cometti,116334,2222,52,,79,62,30,56,63,80,80,350,CB,Normal,False,False
Jovana Damnjanović,21,2215,51,,79,79,77,70,77,43,77,350,ST,Normal,False,False
Andreia de Jesus Jacinto,457,2222,38,,79,74,68,76,76,64,70,350,CM,Normal,False,False
Tainara de Souza da Silva,21,2215,54,,79,54,46,65,68,82,71,350,CB,Normal,False,False
Romain Del Castillo,378,16,18,,79,84,76,78,81,42,65,350,RW,Normal,False,False
Kristin Demann,175,2215,21,,79,65,52,77,71,77,77,350,CDM,Normal,False,False
Savannah DeMelo,116308,2221,95,,79,66,76,78,80,52,67,350,CAM,Normal,False,False
Ermedin Demirović,36,19,8,,79,69,81,72,77,41,79,350,ST,Normal,False,False
Sergiño Dest,247,10,95,,79,91,60,75,82,72,69,650,LB,Normal,False,False
Boulaye Dia,115841,31,136,,79,81,80,62,77,27,75,350,ST,Normal,False,False
Samuel Dias Lino,240,53,54,,79,83,70,73,80,51,66,350,LM,Normal,False,False
Stole Dimitrievski,461,53,19,,79,78,80,74,79,36,78,350,GK,Normal,False,False
Axel Disasi,5,13,18,,79,57,48,60,59,80,81,400,CB,Normal,False,False
Alexander Djiku,326,68,117,,79,75,43,67,69,79,81,350,CB,Normal,False,False
Cheick Doucouré,1799,13,126,,79,65,57,70,75,76,76,350,CDM,Normal,False,False
Adriana Nanclares Romero,448,2222,45,,79,80,75,70,81,45,78,350,GK,Normal,False,False
Wenderson Nascimento Galeno,112387,350,54,,79,93,76,70,82,38,68,650,LM,normal,False,False
Matt O'Riley,1808,13,13,,79,69,77,80,77,67,76,350,CM,Normal,False,False
Jonas Omlin,23,19,47,,79,79,77,76,82,52,75,350,GK,Normal,False,False
Toni Payne,7,2216,133,,79,89,73,74,77,72,81,650,RM,Normal,False,False
Mattia Perin,45,31,27,,79,79,79,71,81,57,79,650,GK,Normal,False,False
Matteo Pessina,111811,31,27,,79,68,70,77,78,72,71,350,CM,Normal,False,False
Lena Petermann,95,2216,21,,79,69,80,66,74,43,75,350,ST,Normal,False,False
Yeremy Jesús Pino Santos,483,53,45,,79,76,73,76,79,38,46,350,LM,Normal,False,False
Nichelle Prince,116309,2221,70,,79,82,73,72,79,40,57,350,RM,Normal,False,False
Soufiane Rahimi,111701,2172,129,,79,85,77,73,78,38,66,650,LM,Normal,False,False
Rocky Rodríguez,116311,2221,72,,79,50,76,77,79,73,84,350,CDM,Normal,False,False
Cinta Del Mar Rodríguez Costa,116332,2222,45,,79,72,46,69,67,80,79,650,CB,Normal,False,False
Alejandro Romero Gamarra,111701,2172,58,,79,81,72,81,80,52,64,650,CAM,Normal,False,False
Oriol Romeu Vidal,110062,53,45,,79,40,54,68,67,79,81,350,CDM,Normal,False,False
Frederik Rønnow,1831,19,13,,79,79,79,69,81,47,78,350,GK,Normal,False,False
María Sánchez,116312,2221,83,,79,85,72,75,79,43,70,350,LM,Normal,False,False
Pape Matar Sarr,18,13,136,,79,70,65,75,78,76,75,350,CDM,Normal,False,False
Gianluca Scamacca,115845,31,27,,79,65,81,67,74,36,74,350,ST,Normal,False,False
Perr Schuurs,54,31,34,,79,69,64,74,69,81,74,350,CB,Normal,False,False
Risa Shimizu,10,2216,163,,79,81,53,71,71,78,60,350,RB,Normal,False,False
Mário Rui Silva Duarte,48,31,38,,79,80,56,77,80,74,68,4600,LB,Normal,False,False
Łukasz Skorupski,189,31,37,,79,79,76,68,83,51,78,350,GK,Normal,False,False
Katja Snoeijs,7,2216,34,,79,80,81,66,79,43,69,350,ST,Normal,False,False
Tomáš Souček,19,13,12,,79,50,72,71,68,80,83,350,CDM,Normal,False,False
Kateřina Svitková,266,2230,12,,79,74,76,76,83,71,69,350,CAM,Normal,False,False
António João Tavares Silva,234,308,38,,79,80,37,64,69,79,80,650,CB,Normal,False,False
Pietro Terracciano,110374,31,27,,79,80,77,73,83,41,79,350,GK,Normal,False,False
Martin Terrier,32,19,18,,79,82,80,75,79,36,72,650,ST,Normal,False,False
Kieran Tierney,1,13,42,,79,80,60,75,77,76,75,350,LB,Normal,False,False
Jurriën Timber,1,13,34,,79,78,47,67,76,80,78,650,CB,Normal,False,False
Rafael Tolói,115845,31,27,,79,61,52,58,64,81,79,350,CB,Normal,False,False
Maddi Torre Larrañaga,448,2222,45,,79,63,56,76,70,82,74,350,CB,Normal,False,False
Edin Višća,436,68,8,,79,82,78,76,81,47,63,350,RM,Normal,False,False
Nikola Vlašić,54,31,10,,79,75,76,76,82,58,72,350,CAM,Normal,False,False
Morgan Weaver,111140,2221,95,,79,83,78,77,78,45,77,350,LW,Normal,False,False
Julian Weigl,23,19,21,,79,54,64,76,75,74,73,350,CDM,Normal,False,False
Yoane Wissa,1925,13,110,,79,85,79,70,79,29,71,350,LW,Normal,False,False
Arin Wright,116308,2221,95,,79,66,54,67,75,80,77,350,CB,Normal,False,False
Davide Zappacosta,115845,31,27,,79,76,68,74,75,76,70,350,LB,Normal,False,False
Oleksandr Zinchenko,1,13,49,,79,66,66,83,82,76,69,350,LB,Normal,False,False
Joshua Zirkzee,11,13,34,,79,73,77,72,83,37,73,350,ST,Normal,False,False
Carlos Augusto Zopolato Neves,131682,31,54,,79,81,72,77,80,75,80,350,LM,Normal,False,False
Hugo Duro Perales,461,53,45,,79,73,79,67,76,47,75,350,ST,Normal,False,False
Marcus Edwards,1796,14,14,,79,85,70,72,85,30,48,350,RW,normal,False,False
Aritz Elustondo,457,53,45,,79,64,39,64,61,80,77,350,RB,Normal,False,False
Meret Felde,25,2215,21,,79,55,71,76,75,71,71,350,CM,Normal,False,False
Jana Feldkamp,10029,2215,21,,79,72,63,67,74,81,77,650,CDM,Normal,False,False
Lewis Ferguson,189,31,42,,79,75,78,75,80,73,82,650,CM,Normal,False,False
Mark Flekken,1925,13,34,,79,80,74,83,82,32,77,650,GK,Normal,False,False
Álvaro García Rivera,480,53,45,,79,88,69,75,78,51,43,350,LM,Normal,False,False
Morgan Gibbs-White,14,13,14,,79,75,74,79,80,57,69,500,CAM,Normal,False,False
Gemma Gili Giner,481,2222,45,,79,64,71,74,76,74,79,350,CM,Normal,False,False
Moisés Gómez Bordonado,479,53,45,,79,66,75,80,78,61,61,350,CM,Normal,False,False
Dominika Grabowska,10029,2215,37,,79,65,72,81,83,63,63,350,CM,Normal,False,False
Jackie Groenen,73,2218,34,,79,79,65,81,80,71,72,350,CM,Normal,False,False
Maria-Luisa Grohs,21,2215,21,,79,77,78,74,77,54,79,650,GK,Normal,False,False
Shea Groom,116305,2221,95,,79,80,73,78,77,61,59,350,CM,Normal,False,False
Gorka Guruzeta Rodríguez,448,53,45,,79,75,79,71,78,42,80,350,ST,Normal,False,False
Isabella Hartig,10029,2215,21,,79,68,71,75,77,72,78,350,CM,Normal,False,False
Dean Henderson,1799,13,14,,79,80,76,78,81,55,75,350,GK,Normal,False,False
Franck Honorat,23,19,18,,79,80,77,77,78,53,63,350,RM,Normal,False,False
Stina Johannes,1824,2215,21,,79,77,78,76,76,52,79,350,GK,Normal,False,False
Luka Jović,131681,31,51,,79,75,79,68,79,30,72,350,ST,Normal,False,False
İrfan Can Kahveci,326,68,48,,79,73,79,79,80,58,66,350,RW,Normal,False,False
Lukas Klostermann,112172,19,21,,79,82,50,64,70,81,76,650,CB,Normal,False,False
Sead Kolašinac,115845,31,8,,79,64,63,67,68,79,83,350,CB,Normal,False,False
Geoffrey Kondogbia,219,16,105,,79,67,71,75,75,80,88,650,CM,Normal,False,False
Melissa Kössler,10029,2215,21,,79,82,80,68,76,45,78,350,ST,Normal,False,False
Erik Lamela,278,63,52,,79,76,77,78,82,54,68,350,RW,Normal,False,False
Manuel Lazzari,115841,31,27,,79,93,62,76,82,70,66,650,RB,Normal,False,False
Kang In Lee,73,16,167,,79,74,74,80,82,50,66,650,CAM,Normal,False,False
Mario Lemina,110,13,115,,79,69,67,75,75,78,80,350,CDM,Normal,False,False
Martina Lenzini,45,2236,27,,79,74,40,70,67,79,76,650,RB,Normal,False,False
Jefferson Lerma,1799,13,56,,79,72,71,71,74,77,81,650,CDM,Normal,False,False
Elene Lete Para,457,2222,45,,79,80,75,75,80,54,78,350,GK,Normal,False,False
Marie Levasseur,70,2218,70,,79,74,66,65,74,77,74,350,RB,Normal,False,False
Matheus Lima Magalhães,245,10,54,,79,82,75,81,80,45,77,350,GK,normal,False,False
Katie Lind,116306,2221,95,,79,53,43,57,63,83,69,350,CB,Normal,False,False
Hugo Lloris,112996,39,18,,79,81,76,67,82,54,78,350,GK,Normal,False,False
Anthony Lopes,66,16,38,,79,80,76,69,83,65,76,500,GK,Normal,False,False
Pau López Sabata,110062,53,45,,79,77,77,79,82,48,80,1700,GK,Normal,False,False
Ian Maatsen,2,13,34,,79,86,65,75,81,72,63,650,LB,Normal,False,False
Pablo Maffeo Becerra,453,53,52,,79,82,52,70,79,76,70,350,RB,Normal,False,False
José Pedro Malheiro de Sá,110,13,38,,79,80,75,70,81,52,78,350,GK,Normal,False,False
Noëlle Maritz,2,2216,47,,79,77,47,75,72,79,73,350,RB,Normal,False,False
Adam Marušić,115841,31,15,,79,87,66,67,74,76,80,650,LB,Normal,False,False
Jean-Philippe Mateta,1799,13,18,,79,76,78,63,73,39,82,350,ST,Normal,False,False
Sarah Mayling,2,2216,14,,79,70,59,71,71,78,76,400,RB,Normal,False,False
Borja Mayoral Moya,1860,53,45,,79,71,80,71,77,39,67,350,ST,Normal,False,False
Chancel Mbemba,219,16,110,,79,73,57,65,68,80,81,650,CB,Normal,False,False
Kristen McNabb,116312,2221,95,,79,75,49,71,73,77,64,350,LB,Normal,False,False
Álvaro Medrán Just,112096,350,45,,79,60,71,82,79,63,69,350,CM,Normal,False,False
Nikola Milenković,14,13,51,,79,58,45,62,62,79,82,350,CB,Normal,False,False
Tyrone Mings,2,13,14,,79,64,44,67,64,78,80,350,CB,Normal,False,False
Alexandre Moreno Lopera,14,13,45,,79,79,66,74,77,76,68,350,LB,Normal,False,False
Hidemasa Morita,237,308,163,,79,69,72,76,79,74,77,350,CM,Normal,False,False
Florentino Morris Luís,234,308,38,,79,55,47,65,73,79,78,350,CDM,Normal,False,False
Hany Mukhtar,114162,39,21,,79,82,75,77,80,44,64,650,CAM,Normal,False,False
Marie Müller,111140,2221,21,,79,81,69,78,80,76,69,650,LB,Normal,False,False
Eseosa Aigbogun,52,2236,47,,79,81,56,69,71,78,67,350,LB,Normal,False,False
Julie Pasquereau,71,2218,18,,79,56,38,65,60,80,80,350,CB,Normal,False,False
Louise Fleury,71,2218,18,,79,85,73,75,78,44,65,350,LM,Normal,False,False
Moeka Minami,52,2236,163,,79,64,56,58,70,80,73,350,CB,Normal,False,False
James Ward-Prowse,14,13,14,Dead+Ball,79,57,73,86,75,66,72,550,CM,Normal,False,False
Sébastien Haller,1903,10,108,,79,56,79,63,75,51,73,350,ST,normal,False,False
Kepa Arrizabalaga,1943,13,45,,79,78,77,83,82,40,77,350,GK,Normal,False,False
Juan Musso,240,53,52,,79,79,77,73,82,44,81,350,GK,Normal,False,False
Steven Bergwijn,607,350,34,,79,80,76,74,82,41,70,350,LW,Normal,False,False
Nordi Mukiele,32,19,18,,79,77,49,68,71,80,80,650,RB,Normal,False,False
Lutsharel Geertruida,112172,19,34,,79,75,57,70,76,79,78,650,CB,Normal,False,False
Nayef Aguerd,457,53,129,,79,67,50,64,64,81,75,350,CB,Normal,False,False
Đorđe Petrović,76,16,51,,79,79,78,73,81,41,77,350,GK,Normal,False,False
Maite Oroz Areta,18,2216,45,,79,77,66,76,83,63,73,650,CM,normal,False,False
Roberto Carnicer,1745,31,45,,79,74,63,79,77,75,73,400,RB,normal,False,False
Muniain Goñi,1013,353,45,,79,75,73,78,83,51,58,400,CAM,normal,False,False
Tapia,100888,53,59,,79,68,66,72,69,80,85,400,CDM,normal,False,False
Gama,45,2236,27,,79,66,51,70,66,81,77,700,CB,normal,False,False
Amanda Nildén,18,2216,46,,78,83,52,71,71,75,71,650,LB,Normal,False,False
James Tavernier,86,50,14,,78,81,72,79,76,70,80,350,RB,Normal,False,False
Federico Gatti,45,31,27,,78,75,37,51,61,80,76,350,CB,Normal,False,False
Hannah Hampton,5,2216,14,,78,76,77,76,77,60,78,650,GK,Normal,False,False
Kinga Szemik,19,2216,37,,78,78,75,72,79,49,76,350,GK,Normal,False,False
Eva María Navarro García,243,2222,45,,78,83,77,70,79,23,72,350,RW,Normal,False,False
Rodrigo Riquelme Reche,240,53,45,,78,78,75,75,81,49,52,350,LM,Normal,False,False
Filippa Angeldahl,243,2222,46,,78,74,66,75,77,68,67,350,CM,Normal,False,False
Karólína Lea Vilhjálmsdóttir,32,2215,24,,78,79,70,77,77,51,71,350,RM,Normal,False,False
Matías Vecino,115841,31,60,,78,58,73,75,76,79,79,650,CM,Normal,False,False
Gabriel Veiga Novas,112387,350,45,,78,74,77,72,78,60,64,350,CAM,Normal,False,False
Jan Vertonghen,229,4,7,,78,58,61,71,67,80,79,350,CB,Normal,False,False
Charlotte Voll,32,2215,21,,78,77,76,74,79,47,76,350,GK,Normal,False,False
Megan Walsh,19,2216,25,,78,76,73,80,82,34,80,350,GK,Normal,False,False
Joelle Wedemeyer,175,2215,21,,78,73,38,61,64,79,72,350,RB,Normal,False,False
Christen Westphal,116312,2221,95,,78,79,50,73,72,78,70,350,RB,Normal,False,False
Adam Wharton,1799,13,14,,78,68,61,78,78,75,71,350,CDM,Normal,False,False
Georginio Wijnaldum,112096,350,34,,78,68,72,76,80,76,75,350,CM,Normal,False,False
Shelina Zadorsky,19,2216,70,,78,71,48,69,64,79,78,350,CB,Normal,False,False
Weronika Zawistowska,21,2215,37,,78,81,78,72,77,47,81,650,LM,Normal,False,False
Andrija Živković,393,63,51,,78,82,74,74,81,57,62,350,RW,Normal,False,False
Florencia Bonsegundo,116334,2222,52,,78,74,81,77,81,30,69,350,CAM,Normal,False,False
Olivier Boscagli,247,10,18,,78,67,50,75,76,80,75,650,CB,Normal,False,False
Lilian Brassier,74,16,18,,78,69,37,65,69,79,75,350,CB,normal,False,False
Pauline Bremer,1808,2216,21,,78,74,75,68,75,36,77,350,ST,Normal,False,False
Dagný Brynjarsdóttir,19,2216,24,,78,63,73,71,73,79,82,350,CM,Normal,False,False
Ante Budimir,479,53,10,,78,59,79,52,74,35,77,350,ST,Normal,False,False
Emiliano Buendía,32,19,52,,78,69,74,80,82,66,66,350,RM,normal,False,False
Roman Bürki,113018,39,47,,78,82,75,60,82,46,73,350,GK,Normal,False,False
Dan Burn,13,13,14,,78,42,36,67,63,77,84,850,CB,Normal,False,False
Nélson Cabral Semedo,110,13,38,,78,80,56,69,78,74,73,350,RB,Normal,False,False
Riccardo Calafiori,1,13,27,,78,69,65,70,72,78,77,350,CB,Normal,False,False
Laura Coombs,10,2216,14,,78,69,77,74,76,68,64,400,CM,Normal,False,False
Vladimír Coufal,19,13,12,,78,65,56,72,73,77,80,350,RB,Normal,False,False
Carole da Silva Costa,234,2228,38,,78,64,48,56,63,79,74,350,CB,Normal,False,False
Kerem Demirbay,325,68,21,,78,62,76,79,79,69,75,350,CM,Normal,False,False
Kiernan Dewsbury-Hall,5,13,14,,78,67,71,77,78,69,77,650,CM,Normal,False,False
Dénes Dibusz,1874,2211,23,,78,77,72,74,82,27,77,350,GK,Normal,False,False
Ousmane Diomande,237,308,108,,78,80,26,53,73,77,83,650,CB,Normal,False,False
Berat Djimsiti,115845,31,1,,78,65,39,59,48,80,79,350,CB,Normal,False,False
Marko Dmitrović,100888,53,51,,78,76,77,78,78,37,79,350,GK,Normal,False,False
Ritsu Doan,25,19,163,,78,78,64,74,83,40,60,350,RM,Normal,False,False
Danilho Doekhi,1831,19,34,,78,58,42,59,65,78,80,350,CB,Normal,False,False
Laura Domínguez Rojo,116334,2222,45,,78,77,62,75,78,75,61,750,LB,Normal,False,False
Makenzy Doniak,116312,2221,95,,78,79,79,70,75,40,70,350,ST,Normal,False,False
Oscar Dorley,266,319,122,,78,78,57,76,79,75,72,350,CDM,Normal,False,False
Caprice Dydasco,131477,2221,95,,78,78,56,70,73,73,72,350,RB,Normal,False,False
Ayoub El Kaabi,280,63,129,,78,80,80,61,74,46,70,350,ST,Normal,False,False
Aschraf El Mahdioui,112393,350,34,,78,65,55,74,73,70,75,350,CDM,Normal,False,False
Harvey Elliott,9,13,14,,78,74,71,77,81,53,50,450,CAM,Normal,False,False
Christian Eriksen,11,13,13,,78,50,74,83,76,53,50,350,CM,Normal,False,False
Alfonso Espino,480,53,60,,78,87,63,68,73,75,82,650,LB,Normal,False,False
Lucas Estella Perri,66,16,54,,78,81,73,80,81,35,75,650,GK,Normal,False,False
Aida Esteve Quintero,461,2222,45,,78,69,72,77,78,70,63,350,CM,Normal,False,False
Laurina Fazer,73,2218,18,,78,83,71,72,85,67,58,650,CM,Normal,False,False
Taylor Flint,116308,2221,95,,78,69,73,75,77,72,84,350,CDM,Normal,False,False
Wesley Fofana,5,13,18,,78,67,40,60,65,80,75,350,CB,Normal,False,False
Svenja Fölmli,25,2215,47,,78,79,76,71,78,54,69,350,ST,Normal,False,False
Przemysław Frankowski,64,16,37,,78,90,72,75,76,70,73,650,RB,Normal,False,False
Inma Gabarro Romero,7,2216,45,,78,86,75,72,78,52,71,350,LM,Normal,False,False
Levi García,278,63,93,,78,89,77,71,81,35,82,650,ST,Normal,False,False
Eric García Martret,241,53,45,,78,62,44,70,70,80,71,350,CB,Normal,False,False
Rubén García Santos,479,53,45,,78,76,76,79,78,45,52,350,RM,Normal,False,False
Francisco José García Torres,243,53,45,,78,89,49,69,77,71,69,650,LB,Normal,False,False
Morgan Gautrat,116307,2221,95,,78,36,63,72,71,79,69,350,CDM,Normal,False,False
Lee Gibson,131363,2233,42,,78,80,73,75,81,32,79,350,GK,Normal,False,False
José Gómez Campaña,472,53,45,,78,65,72,81,79,68,71,350,CM,Normal,False,False
Ismaily Gonçalves dos S.,65,16,54,,78,76,64,73,78,73,75,500,LB,Normal,False,False
Katrina Gorry,19,2216,195,,78,75,72,77,80,67,70,650,CM,Normal,False,False
Jonathan Gradit,64,16,18,,78,69,29,63,69,78,79,650,CB,Normal,False,False
Michael Gregoritsch,25,19,4,,78,53,79,70,70,42,76,350,ST,Normal,False,False
Vicente Guaita Panadero,450,53,45,,78,78,77,78,78,48,77,350,GK,Normal,False,False
Arda Güler,243,53,48,,78,72,73,80,82,52,50,350,CAM,Normal,False,False
Kirsty Hanson,2,2216,42,,78,80,74,77,78,57,72,350,LW,Normal,False,False
Lukáš Haraslín,267,319,43,,78,80,74,73,81,40,59,350,LW,Normal,False,False
Manon Heil,116036,2218,18,,78,75,77,72,80,39,78,350,GK,Normal,False,False
Héctor Herrera,698,39,83,,78,63,74,74,74,75,81,350,CM,Normal,False,False
Ander Herrera Agüera,1877,1014,45,,78,59,71,78,78,79,74,850,CM,normal,False,False
Sergio Herrera Pirón,479,53,45,,78,78,77,75,78,47,76,350,GK,Normal,False,False
Isak Hien,115845,31,46,,78,70,37,49,56,78,78,350,CB,Normal,False,False
Andreas Hugo Hoelgebaum Pereira,144,13,54,,78,74,77,80,78,66,69,350,CAM,Normal,False,False
Giovanna Hoffmann,112172,2215,21,,78,79,76,70,76,46,73,350,ST,Normal,False,False
Rasmus Højlund,11,13,13,,78,85,77,59,74,33,84,650,ST,Normal,False,False
Lina Hurtig,1,2216,46,,78,73,78,74,78,49,74,350,LW,Normal,False,False
Hee Chan Hwang,110,13,167,,78,84,77,70,78,39,74,350,ST,Normal,False,False
Borja Iglesias Quintás,450,53,45,,78,62,80,66,74,40,77,350,ST,Normal,False,False
Junya Ito,379,16,163,,78,87,69,74,79,58,68,650,RM,Normal,False,False
Brennan Johnson,18,13,50,,78,89,74,72,78,43,59,650,RM,Normal,False,False
Pierre Kalulu,45,31,18,,78,78,50,68,69,79,74,650,CB,Normal,False,False
Kevin Kampl,112172,19,44,,78,52,66,79,81,64,59,350,CM,Normal,False,False
Katarzyna Kiedrzynek,73,2218,37,,78,78,77,74,80,39,78,350,GK,Normal,False,False
Lisa Kolb,25,2215,4,,78,76,71,77,80,46,72,350,RW,Normal,False,False
Paulina Krumbiegel,45,2236,21,,78,84,70,74,78,62,73,350,RW,Normal,False,False
Natalia Kuikka,116305,2221,17,,78,78,52,70,74,78,78,350,CB,Normal,False,False
Kodjo Fo-Doh Laba,111701,2172,144,,78,77,78,64,70,25,83,350,ST,Normal,False,False
Gaëtan Laborde,72,16,18,,78,70,79,76,79,40,79,700,RW,Normal,False,False
Armand Laurienté,111974,32,18,,78,80,76,75,80,35,61,350,LW,Normal,False,False
Jade Le Guilly,73,2218,18,,78,68,55,71,70,77,68,350,RB,Normal,False,False
Victor Lindelöf,11,13,46,,78,52,51,73,72,80,74,350,CB,Normal,False,False
Sarai Linder,175,2215,21,,78,77,52,70,75,77,73,650,RB,Normal,False,False
Tino Livramento,13,13,14,,78,83,50,70,79,74,73,350,RB,Normal,False,False
Hirving Lozano,247,10,83,,78,88,75,71,80,41,58,900,RW,Normal,False,False
Matheus Luiz Nunes,10,13,38,,78,83,71,74,81,73,76,650,CM,Normal,False,False
Noni Madueke,5,13,14,,78,90,72,72,82,38,67,650,RM,Normal,False,False
Lovro Majer,175,19,10,,78,62,73,80,83,60,71,350,CM,Normal,False,False
Nemanja Maksimović,1884,63,51,,78,47,73,74,73,77,79,350,CM,Normal,False,False
Solly March,1808,13,14,,78,75,71,76,79,67,65,350,RM,Normal,False,False
Ana Marcos Moral,461,2222,45,,78,77,79,72,80,51,81,650,ST,Normal,False,False
Konstantinos Mavropanos,19,13,22,,78,74,56,54,59,79,82,350,CB,Normal,False,False
Savannah McCaskill,116312,2221,95,,78,65,78,75,78,46,83,350,CAM,Normal,False,False
Ben Mee,1925,13,14,,78,45,42,54,57,82,76,350,CB,Normal,False,False
Arthur Mendonça Cabral,234,308,54,,78,71,78,64,76,32,79,350,ST,Normal,False,False
Simon Mignolet,231,4,7,,78,77,75,73,80,51,81,350,GK,Normal,False,False
Jon Moncayola Tollar,479,53,45,,78,64,67,75,78,73,70,350,CM,Normal,False,False
Luis Muriel,112606,39,56,,78,85,78,73,82,29,67,650,ST,Normal,False,False
Rodrigo Nascimento França,326,68,54,,78,54,33,56,56,79,79,350,CB,Normal,False,False
Marcos Nascimento Teixeira,481,53,54,,78,63,36,60,70,78,85,650,CB,Normal,False,False
Wilfred Ndidi,95,13,133,,78,65,65,73,74,75,80,350,CDM,Normal,False,False
Victor Nelsson,325,68,13,,78,63,43,60,67,80,84,650,CB,Normal,False,False
Nerea Nevado Gómez,448,2222,45,,78,80,60,76,75,74,73,350,LB,Normal,False,False
M'Bala Nzola,64,16,98,,78,88,74,60,75,29,82,650,ST,Normal,False,False
Noah Okafor,131681,31,47,,78,88,77,72,83,31,73,650,ST,Normal,False,False
Caio Henrique Oliveira Silva,69,16,54,,78,77,58,78,78,72,66,500,LB,Normal,False,False
Amadou Onana,2,13,7,,78,72,59,71,72,76,79,350,CDM,Normal,False,False
Sonia Ouchene,70,2218,18,,78,67,69,78,80,62,69,350,CAM,Normal,False,False
Willian Pacho,73,16,57,,78,79,32,58,61,79,79,650,CB,Normal,False,False
Emerson Palmieri dos Santos,19,13,27,,78,79,63,75,78,73,65,350,LB,Normal,False,False
Alfonso Pedraza Sag,483,53,45,,78,79,72,72,76,74,75,350,LB,Normal,False,False
Victoria Pelova,1,2216,34,,78,76,71,75,80,35,61,350,CAM,Normal,False,False
Nicolas Pépé,483,53,108,,78,87,76,74,81,36,64,350,RM,Normal,False,False
Roberto Pereyra,278,63,52,,78,76,74,78,81,68,70,350,CM,Normal,False,False
Itziar Pinillos Moreno,131125,2222,45,,78,74,59,76,80,72,73,350,RB,Normal,False,False
Quinn,116300,2221,70,,78,35,46,69,67,78,72,600,CDM,Normal,False,False
Julian Quiñones,112391,350,83,,78,88,78,70,78,36,83,650,ST,Normal,False,False
Nuria Rábano Blanco,175,2215,45,,78,77,60,73,74,78,60,350,LB,Normal,False,False
Predrag Rajković,607,350,51,,78,77,76,74,81,25,79,350,GK,Normal,False,False
Maximiliane Rall,116305,2221,21,,78,72,67,76,76,76,78,2600,RB,Normal,False,False
