name,club,league,nation,playstyle,global_score,stats_pace,stats_shooting,stats_passing,stats_dribbling,stats_defending,stats_physicality,price,position,player_type,is_icon,is_hero
Luke Mbete,1930,60,14,,62,70,32,48,58,59,71,200,CB,Normal,False,False
Conor McAleny,113926,61,14,,62,80,60,56,64,26,55,200,LW,Normal,False,False
Alfie McCalmont,111396,351,35,,62,65,58,59,66,56,62,200,CM,Normal,False,False
Rod McDonald,1937,61,14,,62,49,30,46,48,61,74,200,CB,Normal,False,False
George McEachran,92,61,14,,62,60,45,63,65,57,52,200,CM,Normal,False,False
Dylan McGeouch,1480,61,42,,62,57,53,61,63,59,66,200,CM,Normal,False,False
JJ McKiernan,149,60,35,,62,75,59,59,63,44,64,850,CAM,Normal,False,False
Callum McManaman,1917,60,14,,62,66,59,59,64,30,60,200,RM,Normal,False,False
Paul McMullan,445,65,42,,62,76,52,58,62,27,44,200,RM,Normal,False,False
Charlie McNeill,1807,14,14,,62,70,63,55,61,22,60,200,ST,Normal,False,False
Daylam Meddah,210,17,18,,62,68,44,55,64,59,64,200,CB,Normal,False,False
Marlon Medranda,113746,1014,57,,62,71,37,54,59,58,68,200,LB,Normal,False,False
Richard Meier,110178,2076,21,,62,64,61,50,60,34,70,200,ST,Normal,False,False
Andy Dallas,381,61,42,,61,81,59,46,60,28,59,750,ST,Normal,False,False
Kévin Danois,57,16,18,,61,55,53,60,61,61,50,500,CM,Normal,False,False
Jordan Davies,92,61,50,,61,73,60,61,63,53,58,200,CM,Normal,False,False
Harvey Davies,9,13,14,,61,60,63,57,60,29,59,200,GK,Normal,False,False
Erjiaduo De,111724,2012,155,,61,70,57,65,61,43,69,200,ST,Normal,False,False
Ryan De Havilland,1938,60,14,,61,57,44,55,57,59,68,200,CDM,Normal,False,False
Ángel De La Cruz,111010,1003,59,,61,61,62,60,62,20,61,550,GK,Normal,False,False
Théo De Percin,57,16,18,,61,65,62,63,62,22,60,300,GK,Normal,False,False
Jonathan Dean,693,39,95,,61,64,36,54,53,58,59,200,LB,Normal,False,False
Jesse Debrah,1928,61,14,,61,68,26,38,47,60,73,200,CB,Normal,False,False
Milton Delgado,1877,1014,52,,61,64,35,53,56,61,55,5000,CDM,Normal,False,False
Isaías Delpupo,680,4,52,,61,67,53,61,67,37,54,200,CAM,Normal,False,False
Cengiz Demir,101028,68,48,,61,58,33,43,54,60,67,200,CB,Normal,False,False
Moussa Diakité,1968,54,126,,61,62,51,56,55,58,68,200,CDM,Normal,False,False
Moussa Diallo,324,189,18,,61,66,43,54,60,58,64,200,RB,Normal,False,False
Belmin Dizdarević,70,16,8,,61,63,58,56,66,26,62,250,GK,Normal,False,False
Wiktor Długosz,111083,66,37,,61,80,50,57,61,50,60,200,RM,Normal,False,False
Kristijan Dobras,110720,80,4,,61,72,58,61,65,35,55,200,CAM,Normal,False,False
Ben Doherty,445,65,25,,61,79,51,56,60,55,57,200,LB,Normal,False,False
Ross Doohan,77,50,42,,61,61,58,57,62,61,60,200,GK,Normal,False,False
CJ dos Santos,112893,39,95,,61,60,61,58,64,27,59,250,GK,Normal,False,False
Eduardo Dos Santos Haesler,110645,2076,21,,61,61,61,63,62,28,59,200,GK,Normal,False,False
Cheick Doumbia,111659,17,18,,61,69,44,56,62,57,51,200,LB,Normal,False,False
Dawid Drachal,114326,66,37,,61,82,55,53,61,28,53,200,RM,Normal,False,False
Babis Drakas,110676,2076,21,,61,77,58,54,63,24,50,200,RW,Normal,False,False
Igor Drapiński,111086,66,37,,61,61,42,54,49,61,67,200,LB,Normal,False,False
Jack Duncan,111397,351,195,,61,61,60,59,60,51,59,200,GK,Normal,False,False
Jack Earing,1803,61,14,,61,68,58,62,63,54,63,200,CM,Normal,False,False
Blessing Edet,110989,1003,133,,61,71,43,55,60,54,62,200,CM,Normal,False,False
Ryan Edmondson,111396,351,14,,61,57,62,41,56,26,73,200,ST,Normal,False,False
Bissenty Mendy,111273,17,136,,61,63,27,43,45,61,66,200,CB,Normal,False,False
Felix Meyer,1826,2076,21,,61,72,38,56,54,57,68,200,LB,Normal,False,False
Tim Meyer,322,189,47,,61,71,51,58,65,58,62,200,CM,Normal,False,False
Peter Michael,114385,330,133,,61,70,58,46,59,35,69,0,ST,Normal,False,False
Tony Miettinen,1456,41,17,,61,60,34,43,48,62,61,200,CB,Normal,False,False
Václav Míka,110468,319,12,,61,60,23,38,45,60,71,4500,CB,Normal,False,False
Gyeong Hyeon Min,110765,83,167,,61,75,33,44,58,55,68,200,LB,Normal,False,False
Jay Mingi,1931,60,14,,61,72,51,58,66,58,67,250,CM,Normal,False,False
Danilo Mitrović,110720,80,51,,61,63,45,51,52,66,60,200,CB,Normal,False,False
Nikolaj Moller,922,41,46,,61,56,62,44,60,29,63,200,ST,Normal,False,False
Nathan Moriah-Welsh,81,50,79,,61,69,54,59,66,53,63,200,CM,Normal,False,False
Glenn Morris,1802,61,14,,61,60,59,57,62,31,63,200,GK,Normal,False,False
Malik Mothersille,1938,60,14,,61,73,60,53,63,28,59,200,ST,Normal,False,False
Piotr Mroziński,114393,66,37,,61,59,43,54,55,59,72,200,RB,Normal,False,False
Jack Muldoon,112222,61,14,,61,74,60,52,62,23,64,200,ST,Normal,False,False
Jordan Murray,114168,2149,195,,61,60,60,46,60,18,65,200,ST,Normal,False,False
Francisco Mwepu,1968,54,147,,61,79,62,42,63,23,51,200,ST,Normal,False,False
Suheyel Najar,110645,2076,21,,61,81,54,54,63,27,59,200,RM,Normal,False,False
Ramy Najjarine,114023,351,195,,61,76,47,56,67,38,46,200,LM,Normal,False,False
Hampus Näsström,112126,56,46,,61,45,36,50,48,59,74,200,CDM,Normal,False,False
Jefferson Nazareno,114580,1014,57,,61,63,32,41,49,63,66,200,CB,Normal,False,False
Christoph Nicht,113616,80,4,,61,60,63,56,60,23,61,200,GK,Normal,False,False
Aleksander D. Nilsson,1757,41,46,,61,66,52,56,62,52,58,2400,CM,Normal,False,False
Yonis Njoh,110321,17,18,,61,63,61,49,59,17,53,200,ST,Normal,False,False
Vinícius Nogueira,321,56,54,,61,71,47,54,59,53,68,200,LB,Normal,False,False
Luke Norris,15048,61,14,,61,55,61,50,59,25,73,200,ST,Normal,False,False
Amin Nouri,131491,41,36,,61,53,48,55,62,59,67,200,RB,Normal,False,False
Tsiki Ntsabeleng,695,39,140,,61,72,59,62,67,51,60,200,CM,Normal,False,False
Richard Odada,181,50,120,,61,57,46,54,58,59,65,200,CDM,Normal,False,False
Emil Ødegaard,131491,41,36,,61,61,59,59,61,45,58,200,GK,Normal,False,False
Giacomo Olzer,113973,32,27,,60,63,57,59,62,34,62,200,CAM,Normal,False,False
Leon Opitz,38,19,21,,60,67,57,54,60,34,54,200,LM,Normal,False,False
Leo Oppermann,159,2076,21,,60,63,59,59,65,23,58,200,GK,Normal,False,False
Fynn Otto,110501,2076,21,,60,54,33,45,47,60,63,200,CB,Normal,False,False
Mohamed Ouédraogo,15009,80,101,,60,66,34,55,61,54,61,200,LB,Normal,False,False
Mansour Ouro-Tagba,543,20,144,,60,81,51,46,64,31,68,0,ST,Normal,False,False
Ignacio Pacheco,110978,1003,55,,60,59,34,53,56,54,63,200,CDM,Normal,False,False
Édgar Páez,112716,1003,58,,60,78,59,41,62,18,49,700,ST,Normal,False,False
Yaw Paintsil,418,41,36,,60,85,53,50,64,56,59,200,LB,Normal,False,False
Kamil Pajnowski,114004,66,37,,60,58,27,40,43,59,69,200,CB,Normal,False,False
Ash Palmer,1924,61,14,,60,47,29,37,42,60,71,200,CB,Normal,False,False
Seb Palmer-Houlden,180,50,14,,60,74,57,52,60,33,61,200,ST,Normal,False,False
Mats Pannewig,160,19,21,,60,48,53,57,61,52,68,4500,CM,Normal,False,False
Dae Won Park,2055,83,167,,60,69,45,56,59,59,64,200,CB,Normal,False,False
Sang Hyuk Park,2055,83,167,,60,65,58,44,59,20,65,200,ST,Normal,False,False
Lucy Parry,9,2216,14,,60,73,45,55,58,56,60,200,RB,Normal,False,False
Alem Pasic,110720,80,4,,60,63,26,32,34,60,68,200,CB,Normal,False,False
Sebastian Pasquali,114023,351,195,,60,51,50,61,63,55,56,200,CM,Normal,False,False
Joachim Imbrechts,2014,4,46,,60,64,57,56,62,38,53,200,GK,Normal,False,False
Jacob Jackson,111928,39,95,,60,60,63,55,62,27,58,5100,GK,Normal,False,False
Imam Jagne,112072,56,46,,60,68,55,54,65,55,66,1300,CM,Normal,False,False
Andres Jasson,820,1,95,,60,71,47,54,63,41,50,200,RM,Normal,False,False
Håvar Grøntvedt Jenssen,2041,41,36,,60,61,60,59,61,23,60,300,GK,Normal,False,False
Luke Jephcott,112254,61,50,,60,68,61,53,63,26,58,200,ST,Normal,False,False
Niklas Jessen,110676,2076,21,,60,63,49,60,62,56,55,200,RB,Normal,False,False
Lucas Hägg Johansson,111705,56,46,,60,61,60,59,60,38,59,200,GK,Normal,False,False
Janis Juckel,162,2076,21,,60,64,47,59,61,53,60,200,CM,Normal,False,False
Arlet Junior Zé,896,189,47,,60,79,48,50,68,26,52,200,LM,Normal,False,False
Ali Kabacalman,110770,189,47,,60,53,49,52,54,58,57,200,CDM,Normal,False,False
Vishal Kaith,113146,2149,159,,60,65,59,57,57,30,60,200,GK,Normal,False,False
Ashley Charles,112764,61,77,,60,74,47,55,56,57,67,200,CDM,Normal,False,False
Pierce Charles,1807,14,35,,60,58,60,59,60,24,62,200,GK,Normal,False,False
Kegs Chauke,15015,60,140,,60,72,52,57,63,55,62,200,CM,Normal,False,False
Ivane Chegra,614,17,97,,60,65,53,56,64,35,45,200,RM,Normal,False,False
Po Liang Chen,131488,2012,213,,60,73,59,61,63,41,59,200,CM,Normal,False,False
Wei Chen,112540,2012,155,,60,59,58,53,64,29,56,200,GK,Normal,False,False
Mohamed Cherif,1447,1,118,,60,65,35,49,55,60,71,200,CDM,Normal,False,False
Ange Chibozo,1816,17,99,,60,66,60,55,62,22,45,200,CAM,Normal,False,False
Young Eun Choi,2056,83,167,,60,60,58,51,66,19,58,200,GK,Normal,False,False
Kacper Chorążka,305,65,37,,60,62,65,53,62,26,57,200,GK,Normal,False,False
Paweł Chrupałła,112199,41,37,,60,65,54,57,60,50,67,450,RM,Normal,False,False
Giuseppe Ciocci,1842,31,27,,60,62,56,54,65,24,58,200,GK,Normal,False,False
Mika Clausen,506,2076,21,,60,69,52,55,64,51,48,200,CAM,Normal,False,False
Ionuț Cojocaru,110075,330,39,,60,71,63,57,60,25,57,200,RW,Normal,False,False
Joel Coleman,4,60,14,,60,60,59,57,62,44,58,200,GK,Normal,False,False
Pietro Comuzzo,110374,31,27,,60,41,27,38,37,63,55,200,CB,Normal,False,False
Seámus Conneely,110313,61,25,,60,35,49,55,57,59,64,200,CDM,Normal,False,False
Bambasé Conté,1832,20,21,,60,66,58,56,64,29,46,200,LM,Normal,False,False
Ali Coote,834,65,42,,60,73,59,57,63,39,46,200,CAM,Normal,False,False
Rob Cornwall,305,65,25,,60,34,28,47,50,60,67,200,CB,Normal,False,False
Carlos Cortés,111722,1014,56,,60,58,63,42,53,25,68,200,ST,Normal,False,False
Ronan Coughlan,112260,61,25,,60,71,59,53,60,24,65,200,ST,Normal,False,False
Esteban Crucci,111001,1014,60,,60,58,66,55,58,17,58,350,ST,Normal,False,False
Jaka Čuber Potočnik,31,20,44,,60,60,61,45,60,22,56,200,ST,Normal,False,False
Júlio Augusto Dabó,1898,308,119,,60,75,32,46,56,57,52,200,LB,Normal,False,False
Emanuel Dall'Aglio,101083,1003,52,,60,61,33,44,60,60,59,250,CB,Normal,False,False
Josh Davison,15048,61,14,,60,64,59,44,57,19,81,200,ST,Normal,False,False
Tom de Graaff,1903,10,34,,60,61,57,67,60,32,56,250,GK,Normal,False,False
Belén de Gracia Ruiz,116334,2222,45,,60,61,54,61,59,31,60,200,GK,Normal,False,False
George Broadbent,142,61,14,,59,66,50,55,58,55,61,200,CM,Normal,False,False
Maxim Burghardt,506,2076,21,,59,67,45,58,59,56,55,200,RB,Normal,False,False
Lautaro Bursich,112965,353,52,,59,63,58,51,61,28,54,200,GK,Normal,False,False
Victor Cabañas,112716,1003,58,,59,76,39,50,57,54,55,450,RB,Normal,False,False
Welat Cagro,675,4,7,,59,62,47,59,59,53,65,350,CM,Normal,False,False
Tudor Călin,114549,330,39,,59,56,41,51,52,59,68,200,CDM,Normal,False,False
Ramón Cansinos,112965,353,52,,59,73,61,43,59,24,47,250,ST,Normal,False,False
Kang Cao,112979,2012,155,,59,63,50,55,55,56,68,200,CDM,Normal,False,False
Aldaír Caputa Ferreira,110752,330,98,,59,65,54,57,58,47,48,200,CAM,Normal,False,False
Gonçalo Miguel Cardoso Almeida,1898,308,38,,59,73,36,42,56,55,47,200,RB,Normal,False,False
Julián Ceballos,1877,1014,52,,59,72,47,56,63,38,41,200,LM,Normal,False,False
Miguel Chaiwa,900,189,147,,59,74,36,50,59,57,68,200,CDM,Normal,False,False
Daniel Chesters,113926,61,14,,59,71,47,56,63,46,55,200,RW,Normal,False,False
Sung Gwon Cho,112258,83,167,,59,61,28,34,40,57,71,200,CB,Normal,False,False
Woo Jin Choi,110765,83,167,,59,66,55,50,64,52,54,200,LM,Normal,False,False
Nicólas Claa,110395,1014,52,,59,61,59,58,62,21,59,200,GK,Normal,False,False
Jayden Clarke,1802,61,14,,59,75,54,56,62,44,56,200,CAM,Normal,False,False
Mateo Clemente,1013,1003,52,,59,58,59,58,60,27,58,200,GK,Normal,False,False
Junior Colina,131474,1014,61,,59,67,55,48,64,32,46,4400,CAM,Normal,False,False
Lucía Corrales Álvarez,481,2222,45,,59,55,37,54,51,59,46,200,LB,Normal,False,False
Guilder Cuellar,116292,1014,53,,59,67,59,51,63,22,42,200,LW,Normal,False,False
Marcos Cuenca Aranda,244,54,45,,59,71,57,53,58,42,57,200,ST,Normal,False,False
Jacob Davenport,445,65,14,,59,64,43,59,59,57,55,200,CDM,Normal,False,False
Joe Day,1936,61,14,,59,57,56,57,59,51,60,200,GK,Normal,False,False
Kas de Wit,1910,10,34,,59,69,47,57,64,40,46,200,CAM,Normal,False,False
Martin Delavallée,670,4,7,,59,60,56,62,59,46,59,200,GK,Normal,False,False
Lukas Demming,110501,2076,21,,59,67,53,56,59,60,60,200,CM,Normal,False,False
Louis Dennis,112764,61,14,,59,72,55,54,60,44,59,200,RM,Normal,False,False
Samuele Di Benedetto,110697,2076,21,,59,68,47,57,63,56,55,200,CDM,Normal,False,False
Elson José Dias Junior,113297,2149,54,,59,57,40,52,52,60,56,200,CB,Normal,False,False
Louis Zabala,111395,351,195,,58,69,48,56,61,51,67,200,RB,Normal,False,False
Nikola Zečević,711,56,51,,58,67,27,40,51,58,63,200,CB,Normal,False,False
Besfort Zeneli,700,56,46,,58,70,52,53,62,22,41,300,LW,Normal,False,False
Jianfei Zhao,111724,2012,155,,58,67,25,37,46,57,63,200,CB,Normal,False,False
Jan Ziółkowski,1871,66,37,,58,62,28,41,39,58,60,200,CB,Normal,False,False
Hubert Zwoźny,111083,66,37,,58,69,43,51,58,54,62,200,RB,Normal,False,False
Jack Milne,77,50,42,,58,56,37,55,53,58,59,200,CDM,Normal,False,False
José Antonio Molina Arjona,1867,54,45,,58,69,55,55,59,34,52,200,LM,Normal,False,False
Joaquín Molina Huamán,131161,1014,59,,58,49,26,47,34,60,60,500,CB,Normal,False,False
Hyun Ho Moon,1473,83,167,,58,62,51,48,66,31,52,200,GK,Normal,False,False
Jaly Mouaddib,110752,330,18,,58,68,50,57,62,46,55,200,RW,Normal,False,False
Pengfei Mu,131173,2012,155,,58,58,55,53,57,30,56,200,GK,Normal,False,False
Joy Mukena,110890,60,14,,58,56,29,36,40,58,65,200,CB,Normal,False,False
Pascal Müller,111822,80,4,,58,59,53,58,60,54,56,200,CM,Normal,False,False
Philipp Müller,165,20,21,,58,68,39,55,53,54,58,200,CDM,Normal,False,False
Miguel Muñoz Fernández,111086,66,45,,58,61,31,49,47,61,59,200,CB,Normal,False,False
Beltran Mvuka,1757,41,36,,58,79,50,53,58,23,45,200,LW,Normal,False,False
Kelly N'Mai,113926,61,34,,58,90,50,49,60,29,38,200,LW,Normal,False,False
Mohammad Nawaz,113297,2149,159,,58,59,55,59,62,39,55,200,GK,Normal,False,False
Montell Ndikom,485,20,21,,58,69,54,53,64,32,50,200,CAM,Normal,False,False
Moutaz Neffati,702,56,46,,58,62,49,54,58,55,52,200,RB,Normal,False,False
George Nevett,1938,60,50,,58,62,25,44,50,58,62,200,CB,Normal,False,False
Serge Ngoma,689,39,95,,58,90,47,47,62,38,57,200,RM,Normal,False,False
Darragh Nugent,306,65,25,,58,55,55,57,56,57,64,200,CM,Normal,False,False
Alan Nuñez,112716,1003,58,,58,74,27,50,53,54,51,200,RB,Normal,False,False
Connor O'Brien,110313,61,25,,58,79,29,46,55,50,64,200,RB,Normal,False,False
Tara O'Hanlon,10,2216,25,,58,57,54,53,54,56,48,200,LB,Normal,False,False
Emmanuel Ogura,1786,1,117,,58,60,57,61,59,64,58,200,GK,Normal,False,False
Olufela Olomola,112764,61,14,,58,74,55,45,57,25,73,200,ST,Normal,False,False
Filip Olsson,113458,56,46,,58,71,51,56,58,49,61,200,CM,Normal,False,False
Stephen Afrifa,696,39,70,,57,73,58,40,58,18,51,200,ST,Normal,False,False
Jeremy Agbonifo,711,56,46,,57,71,53,54,58,26,57,200,LW,Normal,False,False
Yannick Agnero,321,56,108,,57,72,54,45,61,19,52,200,ST,Normal,False,False
Hisham Al Dubais,112883,350,183,,57,69,56,43,55,22,55,200,ST,Normal,False,False
Yahya Al Najai,112408,350,183,,57,78,51,51,58,28,53,200,RM,Normal,False,False
Mohammed Al Saeed,113060,350,183,,57,70,42,56,58,50,55,200,LB,Normal,False,False
Abdihakin Ali,433,56,46,,57,64,47,53,61,48,50,200,CM,Normal,False,False
Oliver Amby,822,1,13,,57,66,41,54,51,56,55,200,CDM,Normal,False,False
Victor Andersson,433,56,46,,57,74,50,53,63,23,34,200,LM,Normal,False,False
Cameron Antwi,112254,61,14,,57,63,37,51,57,54,62,200,CDM,Normal,False,False
Charles Yaw Appiah,100135,2210,117,,57,72,50,50,62,25,47,200,RW,Normal,False,False
Leonardo Arana,116292,1014,53,,57,71,48,49,62,31,47,200,LW,Normal,False,False
Isaac Asante,110724,4,117,,57,70,48,49,64,32,49,200,CAM,Normal,False,False
Siaka Bakayoko,1816,17,18,,57,61,29,41,48,58,55,200,CB,Normal,False,False
Alama Bayo,1750,4,7,,57,69,50,43,65,25,44,200,RW,Normal,False,False
Vitalie Becker,34,20,21,,57,61,42,50,53,54,55,200,LB,Normal,False,False
Matt Bersano,114161,39,95,,57,60,51,60,58,23,54,200,GK,Normal,False,False
Israel Boatwright,112893,39,207,,57,70,22,33,62,55,50,200,RB,Normal,False,False
Vincent Borden,1571,65,95,,57,59,24,42,48,58,61,200,CDM,Normal,False,False
Federico Brancolini,1746,31,27,,57,53,59,64,56,25,60,200,GK,Normal,False,False
Gabriel Breeze,1480,61,14,,57,56,56,55,58,25,55,200,GK,Normal,False,False
Ryan Brennan,1572,65,25,,57,43,57,56,56,53,61,200,CM,Normal,False,False
Daniel Bunk,110636,20,21,,57,63,44,57,61,33,33,200,CAM,Normal,False,False
Cian Byrne,305,65,25,,57,53,30,41,45,57,63,200,CB,Normal,False,False
Brandon Cambridge,114640,39,95,,57,67,35,54,61,49,59,200,CM,Normal,False,False
Natividad Cano Cabello,467,2222,45,,57,42,59,50,64,33,57,200,ST,Normal,False,False
Matty Carson,92,61,14,,57,64,44,53,53,52,55,200,LB,Normal,False,False
Theo Chapman,1932,60,14,,57,75,52,53,60,33,48,200,CAM,Normal,False,False
Jie Chen,114628,2012,155,,57,55,43,49,56,56,72,200,CDM,Normal,False,False
Aki Koch,1832,20,21,,57,60,56,59,62,23,57,200,GK,Normal,False,False
Ramzi Solan,113217,350,183,,56,80,48,46,60,47,53,200,RB,Normal,False,False
Jun Seok Song,112115,83,167,,56,63,40,49,54,52,56,200,LB,Normal,False,False
Karim Sow,1862,189,47,,56,52,28,34,31,57,66,200,CB,Normal,False,False
Miłosz Strzeboński,111083,66,37,,56,60,41,56,57,40,48,200,CAM,Normal,False,False
Gianluca Swajkowski,526,2076,21,,56,60,29,36,52,55,63,200,CB,Normal,False,False
Chris Sze,1917,60,14,,56,67,53,49,56,27,50,200,ST,Normal,False,False
Liam Tahwildaran,111705,56,46,,56,78,38,49,57,49,57,200,LB,Normal,False,False
Kian Taylor,1801,14,14,,56,65,45,55,59,50,55,200,CM,Normal,False,False
Basil Tuma,1793,60,32,,56,87,54,47,57,27,48,200,ST,Normal,False,False
Joël van der Wilt,111380,10,34,,56,57,58,55,56,28,56,1500,GK,Normal,False,False
Simon Wæver,1447,1,13,,56,68,33,44,53,51,59,200,RB,Normal,False,False
Xianjun Wang,111774,2012,155,,56,67,37,48,50,52,67,200,CB,Normal,False,False
Yaopeng Wang,111769,2012,155,,56,63,27,34,49,56,67,200,CB,Normal,False,False
Yusuf Wardak,110532,2076,21,,56,66,47,52,61,27,46,200,CAM,Normal,False,False
Alexander Warneryd,112180,56,46,,56,69,37,48,58,50,57,200,RB,Normal,False,False
Leon-Oumar Wechsel,485,20,21,,56,58,55,56,59,23,54,200,GK,Normal,False,False
Lai Wei,112979,2012,155,,56,68,28,34,52,54,58,200,LB,Normal,False,False
Minzhe Wei,131487,2012,155,,56,56,56,53,56,23,55,4700,GK,Normal,False,False
Kai Whitmore,112254,61,50,,56,64,50,54,58,47,62,200,CM,Normal,False,False
Andrew Wogan,1572,65,25,,56,57,56,56,57,26,54,0,GK,Normal,False,False
Josh Woods,110313,61,14,,56,77,54,42,55,20,53,200,ST,Normal,False,False
Bachirou Yameogo,1805,17,101,,56,58,35,47,51,55,74,200,CDM,Normal,False,False
Noah Yannick,898,189,103,,56,55,35,49,54,56,55,200,CDM,Normal,False,False
Daochi Ye,112979,2012,155,,56,63,28,43,54,51,52,200,RB,Normal,False,False
Miska Ylitolva,100325,322,17,,56,73,29,45,54,50,56,200,RB,Normal,False,False
Sun Yu,2055,83,167,,56,50,24,36,37,59,62,200,CB,Normal,False,False
Marlon Zacharias,110501,2076,21,,56,57,59,54,57,41,48,200,GK,Normal,False,False
Chi Zhang,111724,2012,155,,56,47,50,57,52,59,58,200,RB,Normal,False,False
Adam Zimarino,111395,351,195,,56,68,57,49,56,33,56,200,ST,Normal,False,False
Malwin Zok,110532,2076,21,,56,56,54,51,60,34,52,200,GK,Normal,False,False
Alan Rybak,110745,66,37,,54,66,56,38,57,23,35,200,ST,Normal,False,False
Yannis Ryter,10032,189,47,,54,59,55,51,54,52,49,200,CM,Normal,False,False
Sai Sachdev,1794,14,14,,54,70,29,37,51,50,57,200,RB,Normal,False,False
Matteo Salamon,15,14,54,,54,55,52,53,54,29,52,200,GK,Normal,False,False
Lucas Salinas,110974,1014,53,,54,50,61,60,51,37,49,250,GK,Normal,False,False
Ture Sandberg,702,56,46,,54,56,45,49,55,45,59,200,CM,Normal,False,False
Hayden Sargis,688,39,95,,54,63,24,32,41,56,57,1600,CB,Normal,False,False
Matthew Scarcella,111398,351,195,,54,64,44,51,62,46,40,200,CM,Normal,False,False
Elias Scherf,2017,80,4,,54,57,54,58,54,25,52,200,GK,Normal,False,False
Christian Schmidt,543,20,21,,54,47,59,44,56,24,63,200,CAM,Normal,False,False
Jiteshwor Singh,113297,2149,159,,54,37,37,48,55,50,47,200,CDM,Normal,False,False
Samuel Skree Skjeldal,1456,41,36,,54,62,31,38,50,50,62,200,LB,Normal,False,False
Declan Skura,1933,60,14,,54,60,25,33,34,57,61,200,CB,Normal,False,False
Christ Souanga,100087,4,7,,54,66,27,32,51,54,52,200,LB,Normal,False,False
Michael Spellman,112254,61,14,,54,69,49,49,56,30,51,200,LW,Normal,False,False
Sanjeev Stalin,113300,2149,159,,54,60,26,45,50,51,59,200,LB,Normal,False,False
Guoliang Sun,111769,2012,155,,54,59,23,30,32,59,57,200,CB,Normal,False,False
Luke Supyk,111766,351,198,,54,76,51,43,53,29,61,200,ST,Normal,False,False
Sachin Suresh,113299,2149,159,,54,58,56,55,51,22,54,200,GK,Normal,False,False
Chuang Tang,116360,2012,155,,54,62,55,36,52,21,60,200,ST,Normal,False,False
Rejan Thaçi,1704,189,219,,54,66,31,40,47,52,57,200,LB,Normal,False,False
Andreas Tomaselli,822,1,13,,54,65,35,45,50,53,55,200,CB,Normal,False,False
Luis Toomey,131739,351,198,,54,60,47,54,56,40,60,200,CAM,Normal,False,False
Jonas Torsvik,919,41,36,,54,67,39,43,54,49,53,200,LB,Normal,False,False
Holden Trent,112134,39,95,,54,53,58,46,58,31,51,2000,GK,Normal,False,False
David Tufekcic,113459,41,36,,54,68,51,50,55,36,42,200,RW,Normal,False,False
Isak Vanlalruatfela,113257,2149,159,,54,62,49,54,55,40,45,200,LW,Normal,False,False
Borbála Vincze,894,2231,23,,54,62,46,51,56,49,44,200,CM,Normal,False,False
Jamie Walker,837,65,42,,54,59,28,44,44,54,60,200,LB,Normal,False,False
James Wilson,80,50,42,,54,48,57,39,49,17,44,200,ST,Normal,False,False
Han Bin Lee,980,83,167,,51,62,25,27,30,50,64,2000,CB,Normal,False,False
Yun Geon Lee,112558,83,167,,51,66,38,47,48,48,57,200,CDM,Normal,False,False
Woo Yeon Lee,1477,83,167,,51,44,29,37,35,51,57,500,CB,Normal,False,False
Oskar Leśniak,111086,66,37,,51,61,43,46,58,34,38,200,LM,Normal,False,False
Brandon Liggett,1936,61,14,,51,70,41,49,55,43,57,200,CM,Normal,False,False
Guobao Liu,111724,2012,155,,51,67,51,34,47,19,53,200,ST,Normal,False,False
Abdullah Masoud,131735,350,183,,51,64,33,42,42,51,58,200,CB,Normal,False,False
Aidan O'Connor,689,39,95,,51,56,24,27,32,51,67,200,CB,Normal,False,False
Felix Oberwaditzer,15009,80,29,,51,58,31,33,33,53,53,200,CB,Normal,False,False
Tyron Owusu,897,189,47,,51,60,33,51,51,52,55,200,CM,Normal,False,False
Jang Han Gyeol Park,982,83,167,,51,63,40,54,51,29,43,200,CAM,Normal,False,False
Malik Pinto,113149,39,95,,51,57,40,51,53,50,56,200,CM,Normal,False,False
Julian Placias,681,4,95,,51,52,50,37,47,22,62,200,ST,Normal,False,False
Lalthuammawia Ralte,113302,2149,159,,51,50,50,51,53,24,51,200,GK,Normal,False,False
Lalhrezuala Sailung,113257,2149,159,,51,58,33,46,46,47,61,1300,RB,Normal,False,False
Mohammed Sanan,114168,2149,159,,51,65,57,44,53,23,44,200,CAM,Normal,False,False
Nelson Diogo Sanca Balde,112254,61,38,,51,62,25,31,34,49,68,5100,CB,Normal,False,False
Cenk Şen,131388,68,48,,51,67,50,54,62,41,46,200,LB,Normal,False,False
Dinesh Singh,113040,2149,159,,51,57,23,35,38,49,68,200,CB,Normal,False,False
Phalguni Singh,113040,2149,159,,51,72,42,47,51,49,68,200,CAM,Normal,False,False
Lucas Soares Dantas,110720,80,54,,51,62,40,52,47,42,56,200,CM,Normal,False,False
Kimani Stewart-Baynes,694,39,70,,51,72,50,38,52,19,47,200,ST,Normal,False,False
Fabian Talladira,111393,351,195,,51,64,43,50,54,44,51,200,CM,Normal,False,False
Adam Vendelbo,15001,1,13,,51,64,52,39,51,18,48,200,ST,Normal,False,False
Paul Walters,113149,39,95,,51,48,50,52,57,31,50,200,GK,Normal,False,False
Freddy Willcox,1936,61,14,,51,66,40,50,56,42,45,200,CM,Normal,False,False
Xiaoxi Xia,116361,2012,155,,51,64,37,46,51,41,46,200,LM,Normal,False,False
Junlong Xiao,111774,2012,155,,51,68,30,41,46,47,52,200,RB,Normal,False,False
Zhenyao Xu,112163,2012,155,,51,56,51,52,57,27,45,200,GK,Normal,False,False
